Station,Date,Cell,Temp,pH,DO,TN,TP,Turbidity,EC,CODMn,NH3N
兰山嘴,2024/11/15,7540091.75,19.3,8.25,9.65,1.27,0.0565,13.85,278,3.5,0.02
兰山嘴,2024/11/16,7166820.5,19.25,8,9,1.33,0.055,16.55,281.85,3.3,0.02
兰山嘴,2024/11/17,8261751.5,18.5,8,9,1.34,0.079,43.4,276.4,3.9,0.02
兰山嘴,2024/11/18,9074654.5,16.35,8,9.55,0.938333333,0.198,89,252.4,5.1,0.02
兰山嘴,2024/11/19,8814746.333,15.26666667,8,9.833333333,0.536666667,0.161666667,81.53333333,246.3666667,4.866666667,0.02
兰山嘴,2024/11/20,8344700,14.8,8,9.85,0.335,0.1145,64.55,243.65,3.95,0.02
兰山嘴,2024/11/21,8543778.5,14.6,8,10.15,0.765,0.078,45.4,246.45,3.75,0.02
兰山嘴,2024/11/22,8051613,14.63333333,8,10.7,0.84,0.062333333,31.83333333,252.6,3.533333333,0.02
兰山嘴,2024/11/23,11301013.2,14.74,8.2,10.98,1.13,0.0796,40.6,256.24,5,0.02
兰山嘴,2024/11/24,12973273,14.14,8,10.46,1.02,0.0942,50.96,253.94,5.2,0.02
兰山嘴,2024/11/25,10999075,14.1,8,10.05,0.95,0.108,60.3,244.4,4.45,0.02
兰山嘴,2024/11/26,14320368,12.92,8,10.44,1.182,0.116,62.18,244.38,5.44,0.02
兰山嘴,2024/11/27,11214746.75,11.85,8,10.725,0.8925,0.12325,61.9,231.9,5.45,0.02
兰山嘴,2024/11/28,16202763.33,10.93333333,8,10.9,1.183333333,0.144,73.63333333,226.5666667,5.233333333,0.02
兰山嘴,2024/11/29,17892165,10.225,8,11.35,1.3225,0.11975,61.825,225.45,6.45,0.02
兰山嘴,2024/11/30,10517973.67,10.7,8,11.36666667,1.023333333,0.071333333,33.23333333,230.4666667,4.3,0.03
兰山嘴,2024/12/1,8985068.8,10.68,8,11.36,1.404,0.0628,24.08,230.44,5,0.062
兰山嘴,2024/12/2,6154839,10.95,8,11.4,0.73,0.056,26.95,225.8,2.9,0.02
兰山嘴,2024/12/3,9805987.5,11.525,8,11.45,1.2275,0.0765,30.05,255.2,4.975,0.02
兰山嘴,2024/12/4,19180739,11.175,8,10.975,1.6,0.121,32.875,274.4,8.875,0.02
兰山嘴,2024/12/5,12619370.75,11.025,8,10.95,1.75,0.12325,35.7,280.025,5.9,0.02
兰山嘴,2024/12/6,15287610,11,8,10.96666667,1.72,0.099666667,18.9,290.3333333,6.5,0.02
兰山嘴,2024/12/7,13341040,11,8,11.3,1.44,0.082,22,283.5,5.5,0.02
兰山嘴,2024/12/8,14502340,10.1,8,10.9,1.21,0.134,83,286.8,7,0.02
兰山嘴,2024/12/9,15132764.5,9.55,8,11.4,1.255,0.1045,50.9,281.35,6.2,0.02
兰山嘴,2024/12/11,27177150,9.1,8,11.2,1.9,0.165,92.9,270.6,14.1,0.02
兰山嘴,2024/12/14,14087595,7.95,8,12.05,0.97,0.118,78.6,291.6,6.25,0.02
兰山嘴,2024/12/16,8795366,6.9,8,11.9,0.66,0.087,44.2,283.8,3.8,0.02
兰山嘴,2024/12/20,13341040,6.6,8,12.2,1.37,0.104,121.1,287.7,5.5,0.02
兰山嘴,2024/12/21,10819350,6.2,8,12.2,1.12,0.086,108,288.4,4.9,0.02
兰山嘴,2024/12/23,6107777,5.8,8,12.5,0.69,0.064,119.8,276.2,3,0.02
兰山嘴,2024/12/24,6970460,6.24,8,12.52,0.728,0.0532,109.68,278.66,3.22,0.02
兰山嘴,2024/12/25,6870919.667,6.4,8,12.3,0.783333333,0.053,104.2,280.1333333,3.3,0.02
兰山嘴,2024/12/26,7302261,6.5,8,12.3,0.75,0.062,104.1,281.5,3.3,0.02
兰山嘴,2024/12/28,9011039.5,6.25,8,12.4,1.1,0.092,133.9,287.15,4.5,0.02
拖山,2021/6/17,77679155,27.6,8.225,7.43,0.735,0.07,86.55,473.25,3.825,0.0335
拖山,2021/6/18,15029037.5,27.475,8.1425,6.755,0.4175,0.05025,39.4,474.6,2.9675,0.025
拖山,2021/6/20,16612165,27.7,8.86,9.515,0.635,0.0805,31.75,470.6,3.045,0.025
拖山,2021/7/2,13333170,28.6,8.4,6.54,1.34,0.111,68.9,418.6,2.34,0.025
拖山,2021/7/5,17728446.67,29.86666667,8.356666667,8.04,1.13,0.077333333,33.66666667,428.3333333,2.31,0.088
拖山,2021/7/6,16291576,29.12,8.382,8.492,0.812,0.062,33.28,428.42,3.24,0.0476
拖山,2021/7/7,27754185,30.4,8.69,10.765,0.45,0.0555,46.8,428.1,3.11,0.025
拖山,2021/7/26,15733256.67,26.9,8.15,6.946666667,0.9475,0.116,99.6,444.3,4.08,0.026
拖山,2021/7/27,17502710,26.54,8.022,6.654,1.445,0.1764,156.74,422.54,5.658,0.025
拖山,2021/7/28,17597375,26.73333333,7.565,5.57,1.9425,0.220833333,186.35,411.5,6.191666667,0.167
拖山,2021/7/29,17419395,28.1,7.585,4.566666667,2.44,0.178,124.9,409.0833333,4.778333333,0.072
拖山,2021/7/30,11312881.2,29.54,7.87,5.226,1.692,0.0642,73.84,409.62,3.328,0.0278
拖山,2021/8/6,25079040,29.8,8.34,6.76,0.75,0.034,95.9,391.2,2.68,0.025
拖山,2021/9/23,30014766.67,29.43333333,8.86,12.59333333,0.696666667,0.074,96.9,337.2333333,3.523333333,0.025
拖山,2021/9/24,17569590,27.1,8.575,8.31,0.75,0.0885,165.75,327.7,3.905,0.025
拖山,2021/10/28,30992040,19,8.763333333,15.56666667,0.713333333,0.033,54.53333333,360.4666667,2.966666667,0.025
拖山,2021/10/29,22492530,18.65,8.72,13.5325,0.6825,0.0295,52.65,365.85,2.9675,0.025
拖山,2021/11/5,24289525,19.5,8.7075,10.5975,0.4775,0.03625,53.775,359.425,3.3725,0.025
拖山,2021/11/6,16518598.33,19.31666667,8.663333333,9.233333333,0.6,0.036666667,40.05,356.6333333,3.05,0.025
拖山,2021/11/7,17870198,18.9,8.524,8.756,0.832,0.092,122.6,353.98,4.282,0.025
拖山,2021/11/8,21161046.67,14.95,8.185,10.335,0.816666667,0.229166667,383.1166667,349.1833333,7.271666667,0.025
拖山,2021/11/9,18855910,13.08,8.11,11.092,0.618,0.1768,298.98,338.9,6.05,0.025
拖山,2021/11/10,19570953.33,12.46666667,8.093333333,11.33833333,0.846666667,0.171333333,224.5833333,349.5166667,5.363333333,0.025
拖山,2021/11/11,19383234,12.44,8.08,11.388,0.902,0.0906,152.52,348.62,4.074,0.025
拖山,2021/11/12,33308175,12.5,8.07,11.145,0.97,0.0545,157.75,347.75,3.8,0.025
拖山,2021/11/26,12986663.33,14,8.096666667,10.64,0.823333333,0.037333333,16.96666667,349.1,2.4,0.025
拖山,2021/11/27,11345053.33,12.48333333,8.02,10.43333333,0.74,0.037666667,20.6,366.7333333,2.571666667,0.025
拖山,2021/11/28,11802267.17,12.7,8.021666667,10.62166667,0.67,0.035666667,18.33333333,359.1333333,2.62,0.025
拖山,2021/11/29,10502689.25,13.225,7.965,10.175,0.695,0.03425,13.125,357.7,2.5,0.025
拖山,2021/11/30,11504352.5,12.575,7.96,10.445,1.0675,0.09825,93.325,360.575,3.935,0.025
拖山,2021/12/1,11386915,11.15,7.9325,10.6525,1.1225,0.06,64.55,358.025,3.21,0.025
拖山,2021/12/2,12430180,10.7,7.906666667,10.61,1.153333333,0.049333333,52.26666667,355.8333333,2.92,0.025
拖山,2021/12/3,9526423,10.6,8,11.2,1.09,0.055,25.2,371.3,2.89,0.025
拖山,2021/12/7,9832299.5,12.6,8.115,11.455,0.755,0.039,16.8,356.85,2.495,0.025
拖山,2021/12/8,10278410.5,11.65,7.9575,10.7475,0.8325,0.03925,18.9,354.225,2.59,0.025
拖山,2021/12/9,9283126,11.95,7.9925,10.8575,0.8275,0.03825,18.175,354.075,2.6375,0.025
拖山,2021/12/10,9366594.5,13.1,8.225,11.02,0.78,0.035,16.9,367,2.44,0.025
拖山,2021/12/14,9995376.25,10.95,8.43,11.0875,0.7125,0.0345,22.75,378.325,2.31,0.025
拖山,2021/12/15,9230614,10.85,8.42,11.06,0.72,0.0355,25.9,375.85,2.355,0.025
拖山,2021/12/21,10210399,10.95,8.87,12.98,0.79,0.051,21.05,367.7,3.84,0.025
拖山,2021/12/22,8933250.667,10.76666667,9.09,12.46,0.473333333,0.040333333,9.333333333,387.9,3.646666667,0.025
拖山,2021/12/23,10585227.83,10.3,9.196666667,14.02333333,0.455,0.04,12.71666667,380.05,3.678333333,0.025
拖山,2021/12/24,11076382.67,10.53333333,9.19,13.10666667,0.46,0.049666667,16.7,384.5666667,3.993333333,0.025
拖山,2021/12/27,9814842.5,5.75,8.595,12.665,1.33,0.0685,32.85,444,3.47,0.025
拖山,2021/12/28,10418022.75,5.5,8.545,12.5375,1.225,0.06325,31.9,443.825,3.4625,0.0265
拖山,2021/12/30,9996664,5.7,8.69,13.22,1.3,0.06,23.3,470.8,3.41,0.025
拖山,2022/1/11,8890071.667,7.4,8.176666667,12.57666667,0.936666667,0.051333333,15,420.1333333,3.6,0.025
拖山,2022/1/12,9411577.333,6.966666667,8.25,12.90333333,0.85,0.054,19.56666667,405.1,3.97,0.025
拖山,2022/1/14,10035005,6.25,8.34,13.335,0.97,0.06,20.85,413.8,4.095,0.025
拖山,2022/1/19,8604161.25,8.5,8.425,12.5825,0.685,0.03775,7.65,413.375,4.08,0.025
拖山,2022/1/20,9208046.5,7.95,8.433333333,13.12166667,0.725,0.046833333,13.06666667,410.3666667,4.015,0.025
拖山,2022/1/21,8523716.25,7.525,8.26,12.3975,0.755,0.0555,22.05,411.75,3.94,0.025
拖山,2022/2/11,8756371.333,6.166666667,8.41,13.18666667,1.245,0.044666667,6.333333333,502.2666667,4.513333333,0.025
拖山,2022/2/12,8242405,6.475,8.25,12.185,1.15,0.0395,3.925,456.25,4.1475,0.025
拖山,2022/2/13,8058613.333,6.766666667,8.16,10.84,1.441666667,0.038166667,5.4,476.55,4.626666667,0.025
拖山,2022/2/14,7826690,6.75,8.2,11.13,1.295,0.04,10,476.55,4.485,0.025
拖山,2022/2/18,7631351.75,6,7.9875,11.965,1.575,0.04775,33.75,467.45,4.0175,0.025
拖山,2022/2/19,7795806.667,5.833333333,8.023333333,11.98333333,1.86,0.05,37.16666667,501.9333333,4.316666667,0.025
拖山,2022/2/22,7553670.667,7.166666667,8.13,12.46666667,1.57,0.037333333,5.5,451.0666667,2.193333333,0.025
拖山,2022/2/23,7859637.6,7.06,8.112,12.798,1.5675,0.0378,7.02,456.8,2.588,0.025
拖山,2022/3/1,8928284.667,11.36666667,8.126666667,11.20666667,1.403333333,0.042333333,8.333333333,478.8666667,4.18,0.025
拖山,2022/3/2,9353974,11.6,8.115,10.215,1.565,0.043,13,482.1,4.215,0.025
拖山,2022/3/7,8842720.5,12.2,8.055,11.085,1.3,0.0385,7.65,471.8,4.55,0.025
拖山,2022/3/8,9640876.25,13.825,8.1775,12.16,1.195,0.03925,7.75,450.625,4.065,0.025
拖山,2022/3/9,11126849,13.74,8.216,12.464,1.214,0.0402,7.5,436.82,2.436,0.025
拖山,2022/3/10,11507080,14.56666667,8.27,12.38,1.193333333,0.045333333,12.93333333,427.9666667,2.9,0.025
拖山,2022/3/11,11097865,16.925,8.4325,12.815,1.195,0.03425,4.35,445.85,2.4825,0.025
拖山,2022/3/12,13642690,17.05,8.44,12.99,1.265,0.041,6.55,467.65,2.94,0.025
拖山,2022/3/13,13982703.33,17.83333333,8.448333333,12.35,1.22,0.048833333,10.91666667,468.9666667,3.088333333,0.025
拖山,2022/3/14,14058140,18.15,8.345,10.9825,1.2025,0.04725,13.4,469.5,3.19,0.025
拖山,2022/3/15,14192285,17.35,8.2,9.89,1.165,0.0545,18.05,468.45,2.96,0.025
拖山,2022/3/16,14694202,19.06,8.332,11.236,1.254,0.0506,13.72,473.52,3.05,0.025
拖山,2022/3/17,14662350,17.58333333,8.256666667,9.765,1.196666667,0.082666667,51.11666667,459.2,3.68,0.025
拖山,2022/3/18,10929276.67,14.86666667,7.876666667,9.453333333,1.183333333,0.079,42.76666667,426,2.873333333,0.025
拖山,2022/3/23,9280262,13.1,7.88,11.65,1.08,0.056,23.8,396.3,3.231666667,0.0335
拖山,2022/3/24,9680496.5,12.85,7.835,11.255,1.21,0.072,45.65,387.15,3.59,0.042
拖山,2022/3/25,10939210,13,7.838333333,10.87333333,1.151666667,0.085166667,54.63333333,399.6833333,3.69,0.028
拖山,2022/3/26,10586276.67,13.61666667,7.838333333,10.60666667,1.206666667,0.068,39.1,404.25,3.436666667,0.037
拖山,2022/3/27,10946251.67,14.46666667,7.965,10.995,1.718333333,0.064666667,26.28333333,435.75,3.461666667,0.045166667
拖山,2022/3/28,9796763.667,13.83333333,7.83,10.47166667,1.326666667,0.054833333,27.65,405.8333333,3.181666667,0.047666667
拖山,2022/3/29,10252061.6,14.1,7.808,10.494,1.386,0.0722,40.5,408.18,3.3,0.0368
拖山,2022/3/30,11321418,15.72,7.886,10.6,1.278,0.068,40,402.28,3.262,0.0326
拖山,2022/3/31,10511012.67,14.95,7.821666667,10.14,1.246666667,0.064833333,43,398.4666667,3.275,0.029166667
拖山,2022/4/1,10647924,14.16,7.922,10.496,1.366,0.0624,34.12,414.12,3.194,0.0258
拖山,2022/4/2,11260668,14.44,8.124,11.406,1.392,0.0482,26.94,412.26,3.28,0.025
拖山,2022/4/3,13089418.33,14.81666667,8.323333333,12.53166667,1.485,0.051333333,25.73333333,414.5666667,3.75,0.025
拖山,2022/4/4,12806040,15.18333333,8.451666667,12.80333333,1.775,0.058833333,28.26666667,428.05,4.056666667,0.025
拖山,2022/4/5,14013008.33,15.33333333,8.516666667,12.48166667,2.216666667,0.077333333,36.1,440.5166667,4.523333333,0.025
拖山,2022/4/6,11883231.67,16.41666667,8.508333333,12.46833333,1.646666667,0.047166667,34.53333333,408.0666667,3.541666667,0.025
拖山,2022/4/7,12826940,18.8,8.7275,14.2825,1.58,0.04,42.575,375.125,3.4625,0.025
拖山,2022/4/8,12747784,17.88,8.73,13.89,1.5425,0.0394,23.5,289.38,3.664,0.025
拖山,2022/5/22,18777690,23.7,8.7,10.47,0.7,0.047,32,441.1,3.17,0.025
拖山,2022/5/23,19543366,22.96,8.442,8.222,1.174,0.0778,30.46,441.24,3.416,0.025
拖山,2022/5/24,16678795,22.25,8.1775,7.8975,1.15,0.07325,32.95,440.875,3.02,0.025
拖山,2022/5/25,15845968.33,23.65,8.276666667,8.69,1.183333333,0.057,34.78333333,444.35,2.733333333,0.025
拖山,2022/5/26,17325548.33,23.96666667,8.515,9.088333333,0.966666667,0.046166667,36.03333333,447.4166667,3.566666667,0.025
拖山,2022/5/27,17252554,24.72,8.708,9.484,0.714,0.0412,58.22,447.38,3.552,0.025
拖山,2022/5/28,15625181.67,24.41666667,8.033333333,7.381666667,1.105,0.063666667,154.0166667,449.5666667,3.348333333,0.025
拖山,2022/5/29,14987066.67,24.1,7.958333333,7.095,1.178333333,0.071333333,170.75,448.6333333,3.53,0.026
拖山,2022/5/30,14850866.67,25,8.055,7.448333333,1.078333333,0.054,106.15,452.5666667,3.36,0.027666667
拖山,2022/5/31,13692466.67,24.2,7.913333333,7.205,1.186666667,0.0505,145.1,448.6,3.376666667,0.0355
拖山,2022/6/1,13723723.33,24.56666667,8.021666667,7.793333333,1.095,0.047,97.73333333,448.5,3.363333333,0.032333333
拖山,2022/6/2,16878476.67,25.5,8.318333333,9.05,0.981666667,0.047833333,36.48333333,452.4,3.548333333,0.025
拖山,2022/6/3,18856520,25.88,8.452,8.77,1.062,0.0698,59.86,452.28,4.116,0.025
拖山,2022/6/4,20207880,26.34,8.354,8.47,1.092,0.0712,61.86,445.54,4.23,0.025
拖山,2022/6/5,16856476,26.2,8.264,6.994,0.984,0.0606,48.82,431.68,3.692,0.025
拖山,2022/6/6,16509372,26.64,8.39,7.258,0.944,0.0576,38.76,420.58,3.614,0.025
拖山,2022/6/7,18226090,26.91666667,8.623333333,6.758333333,1.025,0.064333333,49.65,416.55,4.3,0.025
拖山,2022/6/8,19137327.5,26.525,8.62,7.695,1.03,0.051,41.1,407.65,3.92,0.025
拖山,2022/6/9,22080738.33,26.55,8.381666667,9.605,1.091666667,0.068833333,45.75,386.8833333,4.01,0.025
拖山,2022/6/10,18532731.67,26.13333333,7.968333333,7.573333333,1.301666667,0.098666667,85.21666667,360.0666667,4.18,0.025
拖山,2022/6/11,17096883.33,25.85,7.833333333,7.473333333,1.27,0.077,65.1,357.6833333,3.923333333,0.025
拖山,2022/6/12,15198933.33,25.23333333,7.736666667,7.328333333,1.226666667,0.0895,76.61666667,356.5333333,3.683333333,0.025
拖山,2022/6/13,14848575,24.83333333,7.838333333,8.065,1.268333333,0.068666667,50.75,364.8333333,3.701666667,0.025
拖山,2022/6/14,15347706,25.36,8.14,9.15,1.112,0.0502,37.46,366.6,3.646,0.025
拖山,2022/6/15,18488216.67,27.03333333,8.433333333,11.35333333,1.055,0.046,32.48333333,372.4166667,3.545,0.025
拖山,2022/6/16,21461224,28.36,8.57,12.378,0.964,0.0438,33.92,384.46,3.746,0.025
拖山,2022/6/17,25924713.33,29.08333333,8.598333333,11.50833333,0.761666667,0.044833333,47.58333333,390.6666667,4.278333333,0.025
拖山,2022/6/18,28258810,29.83333333,8.596666667,11.05,0.686666667,0.0525,60.75,390.5,4.428333333,0.025
拖山,2022/6/19,26298925,30.26666667,8.548333333,10.03,0.691666667,0.050666667,64.88333333,391.5333333,4.781666667,0.025
拖山,2022/6/20,19289762,30.22,8.5,8.032,0.648,0.0558,58.5,325.48,4.188,0.025
拖山,2022/6/21,24722715,29.7,8.215,6.7625,0.3325,0.05125,46.725,439.1,4.11,0.025
拖山,2022/6/22,25368862.5,30.25,8.31,7.65,0.575,0.0605,65.05,441.4,5.1775,0.025
拖山,2022/6/23,26213888,30,8.162,7.062,0.628,0.0662,73.34,443.12,4.55,0.025
拖山,2022/7/4,18575240,32,8.66,10.13,1.04,0.077,72.4,445.5,4.02,0.025
拖山,2022/7/11,18525660,33.03333333,8.513333333,7.106666667,0.693333333,0.072666667,66.16666667,448.2333333,3.873333333,0.025
拖山,2022/7/13,24446623.33,35.06666667,9.053333333,9.786666667,0.826666667,0.103666667,115.9666667,445.3666667,7.786666667,0.025
拖山,2022/7/18,21764105,30.95,8.53,7.245,0.835,0.101,62,434.6,3.885,0.025
拖山,2022/7/19,16830510,30.7,8.68,7.87,0.8,0.094,66.6,432.2,3.47,0.025
拖山,2022/7/20,33729445,31.55,8.965,10.625,0.94,0.1095,89.45,431.7,5.835,0.025
拖山,2022/7/21,33170255,30.7,8.87,7.585,1.4,0.113,96.05,438.6,8.155,0.025
拖山,2022/7/22,34187936.67,32.56666667,9.006666667,7.94,0.91,0.088,68.53333333,434.3333333,4.116666667,0.025
拖山,2022/7/23,18173955,31.41666667,8.535,5.975,0.766666667,0.102666667,64.8,434.2166667,3.53,0.025
拖山,2022/7/24,20511238.33,31.93333333,8.643333333,6.661666667,0.811666667,0.112,56.11666667,425.8333333,4.291666667,0.031833333
拖山,2022/7/25,19309450,33.23333333,8.763333333,9.783333333,0.883333333,0.094,43.26666667,431.9666667,4.283333333,0.047
拖山,2022/7/26,16492070,31.1,8.18,5.65,0.76,0.086,56.2,429.3,3.27,0.064
拖山,2022/7/27,18297320,32.5,8.51,8.21,0.845,0.104,55.75,428,3.54,0.0505
拖山,2022/7/28,16291930,30.55,8.145,5.46,0.73,0.128,59.15,423.8,3.665,0.053
拖山,2022/11/1,20660295,18.95,8.61,13.2,1.32,0.055,95.7,426.95,4.435,0.025
拖山,2022/11/2,19665740,18.8,8.66,12.54,1.34,0.062,66,436.7,3.92,0.025
拖山,2022/11/3,17429701.67,18.36666667,8.57,11.80666667,1.111666667,0.0565,174.95,426.2166667,4.03,0.025
拖山,2022/11/4,16915790,17.73333333,8.566666667,10.80333333,1.085,0.059166667,40.61666667,429.8666667,3.868333333,0.025
拖山,2022/11/5,18443158.33,17.41666667,8.576666667,11.755,0.96,0.057666667,33.43333333,423.6,3.816666667,0.025
拖山,2022/11/6,18130218.33,16.95,8.613333333,11.635,1.006666667,0.060833333,37.86666667,422.3166667,4.091666667,0.025
拖山,2022/11/7,19319393.33,17.41666667,8.63,12.285,0.875,0.064,49.4,405.95,4.606666667,0.025
拖山,2022/11/8,18198301.67,17.78333333,8.528333333,11.985,0.556666667,0.060666667,37.05,389.7,4.525,0.025
拖山,2022/11/9,17624761.67,17.91666667,8.52,12.02166667,0.521666667,0.0605,38.86666667,381.55,4.61,0.025
拖山,2022/11/10,17619791.67,18.6,8.531666667,12.09166667,0.508333333,0.058,35.86666667,384.6333333,4.378333333,0.025
拖山,2022/11/11,16383568.33,18.96666667,8.356666667,10.87166667,0.53,0.0545,37.13333333,394.9,3.813333333,0.025
拖山,2022/11/12,17608650,19.86666667,8.316666667,10.735,0.526666667,0.055,44.46666667,397.3,3.733333333,0.025
拖山,2022/11/13,20568965,18.75,8.291666667,9.841666667,0.901666667,0.074,103.9666667,397.45,4.503333333,0.025
拖山,2022/11/14,20185081.67,17,8.151666667,9.496666667,1.098333333,0.070166667,67.25,419.7333333,4.003333333,0.025
拖山,2022/11/15,20470328,16.46,8.276,11.148,0.864,0.068,33.92,432.34,3.95,0.025
拖山,2022/11/16,19424440,15.96666667,8.463333333,12.69,0.623333333,0.063666667,32.03333333,414.3666667,4.16,0.025
拖山,2022/11/17,19702340,15.84,8.358,11.36,0.598,0.064,35.4,411.36,4.218,0.025
拖山,2022/11/18,17860393.33,16,8,10.15,0.583333333,0.057166667,33.88333333,399.4333333,3.805,0.025
拖山,2022/11/19,14820246.67,16.81666667,7.486666667,8.808333333,0.59,0.044666667,26.15,327.3,2.465,0.025
拖山,2022/11/20,13061610,16.45,7.686666667,9.336666667,0.848333333,0.046333333,32.68333333,361.35,2.216666667,0.025
拖山,2022/11/21,12895632,17.24,7.772,9.088,1.01,0.0414,27.38,352.34,1.762,0.025
拖山,2022/11/22,13403843.33,16.95,7.763333333,9.613333333,0.936666667,0.042666667,35.81666667,359.3833333,2.31,0.025
拖山,2022/11/23,13563570,16.78333333,7.796666667,9.816666667,1,0.042,29.23333333,366.1833333,2.52,0.025
拖山,2022/11/24,14463773.33,16.76666667,7.916666667,10.44666667,1.031666667,0.043833333,23.76666667,360.9833333,2.668333333,0.025
拖山,2022/11/25,18960713.33,16.98333333,8.306666667,12.6,0.861666667,0.051166667,22.6,381.4166667,3.545,0.025
拖山,2022/11/26,25392770,17.26,8.528,13.962,0.664,0.0474,12.44,418.28,3.802,0.025
拖山,2022/11/28,25478080,17.16666667,8.233333333,10.24,0.736666667,0.059333333,25.96666667,421.3,3.806666667,0.025
拖山,2022/11/29,23992387.5,16.2,8.0025,9.7375,0.9175,0.0935,88.325,426,4.2875,0.025
拖山,2022/11/30,18193563.33,12.93333333,7.748333333,10.66833333,1.095,0.141333333,148.9833333,428.65,4.5,0.025
拖山,2022/12/1,14257270,10.9,7.705,11.32,1.2375,0.115,105.475,449.55,3.265,0.025
拖山,2022/12/2,13556466.67,9.966666667,7.708333333,11.585,1.405,0.076833333,58.88333333,455.5,2.591666667,0.0345
拖山,2022/12/3,11430368.33,9.5,7.703333333,11.64166667,1.22,0.069333333,44.33333333,469.1,2.4075,0.033166667
拖山,2022/12/4,12217768.33,9.3,7.706666667,12.075,1.76,0.090833333,67.23333333,488.2333333,2.68,0.028666667
拖山,2022/12/5,12115796,9.04,7.696,12.378,2.3825,0.0916,70.12,480.54,2.772,0.0314
拖山,2022/12/6,11612841.67,9.466666667,7.685,12.26833333,1.38,0.059833333,37.2,454.1666667,2.48,0.050166667
拖山,2022/12/7,10791563.33,9.4,7.681666667,12.18,1.314,0.054833333,37.55,464.5166667,2.038333333,0.046
拖山,2022/12/8,11285035,9.566666667,7.711666667,12.32166667,1.671666667,0.053333333,27.08333333,469.7666667,2.331666667,0.043166667
拖山,2022/12/9,10990580,9.6,7.668333333,12.20333333,0.961666667,0.046666667,15.96666667,443.65,2.385,0.065833333
拖山,2022/12/10,11045556.67,9.833333333,7.668333333,12.18666667,1.16,0.044333333,19.13333333,442.0333333,2.303333333,0.050333333
拖山,2022/12/11,11756070,9.633333333,7.683333333,12.26166667,2.183333333,0.081,58.68333333,471.5833333,2.811666667,0.040666667
拖山,2022/12/12,11624778.33,9.45,7.746666667,12.53,1.811666667,0.062,33.11666667,454.9,2.643333333,0.033
拖山,2022/12/13,11364970,9,7.756666667,12.68333333,2.036666667,0.058,37.3,465.9166667,2.585,0.0295
拖山,2022/12/14,11650986.67,8.583333333,7.763333333,12.97666667,2.083333333,0.064333333,36.85,473.4833333,2.583333333,0.037
拖山,2022/12/15,11353306.67,8.25,7.728333333,13.12,1.591666667,0.058,36.38333333,463.1333333,2.62,0.0275
拖山,2022/12/16,11683026.67,8.433333333,7.741666667,13.18666667,1.643333333,0.062,40.46666667,471.1,2.771666667,0.025833333
拖山,2022/12/17,13301438.33,7.55,7.641666667,13.22,1.506666667,0.113666667,94.01666667,462.8666667,3.676666667,0.025
拖山,2022/12/18,12711788.33,5.883333333,7.58,13.62666667,1.886666667,0.1315,126,475.55,3.675,0.039833333
拖山,2022/12/19,12555976.67,5.583333333,7.62,13.855,2.428333333,0.095166667,75.38333333,501.2166667,3.326666667,0.0885
拖山,2022/12/20,11572976.67,5.783333333,7.696666667,14.326,2.386666667,0.0775,48.25,488.3333333,2.976666667,0.077833333
拖山,2022/12/21,12218028.33,6.016666667,7.586666667,14.06,1.955,0.071666667,54.6,480.7666667,2.821666667,0.050166667
拖山,2022/12/22,14193953.33,6.1,7.66,14.11333333,2.263333333,0.117833333,90.96666667,485.2833333,3.691666667,0.0455
拖山,2022/12/23,16201573.33,5.183333333,7.63,14.05666667,2.375,0.104333333,77.7,483.6666667,3.546666667,0.106
