Station,Date,Cell,Temp,pH,DO,TN,TP,Turbidity,EC,CODMn,NH3N,Temp_lag3,Temp_lag7,Temp_lag12,Temp_lag18,Temp_lag24,Temp_lag30,pH_lag3,pH_lag7,pH_lag12,pH_lag18,pH_lag24,pH_lag30,DO_lag3,DO_lag7,DO_lag12,DO_lag18,DO_lag24,DO_lag30,TN_lag3,TN_lag7,TN_lag12,TN_lag18,TN_lag24,TN_lag30,TP_lag3,TP_lag7,TP_lag12,TP_lag18,TP_lag24,TP_lag30,Turbidity_lag3,Turbidity_lag7,Turbidity_lag12,Turbidity_lag18,Turbidity_lag24,Turbidity_lag30,EC_lag3,EC_lag7,EC_lag12,EC_lag18,EC_lag24,EC_lag30,CODMn_lag3,CODMn_lag7,CODMn_lag12,CODMn_lag18,CODMn_lag24,CODMn_lag30,NH3N_lag3,NH3N_lag7,NH3N_lag12,NH3N_lag18,NH3N_lag24,NH3N_lag30,y
兰山嘴,2023/2/19,6481549.5,8.5,8.253333333,11.59333333,2.041666667,0.053333333,42.43333333,496.4,3.491666667,0.0915,6.783333333,7.1,3.64,6,7.8,5.266666667,8.143333333,8.46,8.138,8.006,8.005,7.976666667,11.63833333,12.75,13.25,11.63,11.97833333,12.52166667,2.07,1.27,1.602,0.822,1.141666667,1.128333333,0.063166667,0.032,0.0462,0.0698,0.047666667,0.013,60.1,41.1,51.06,146.16,51.1,21.95,470.0833333,436.5,473.2,426.98,436.2833333,444.1,3.255,2.35,3.084,3.546,3.168333333,2.768333333,0.1155,0.094,0.0744,1.618,0.025666667,0.053666667,15.68447031
兰山嘴,2023/2/20,6276984.833,9.183333333,8.221666667,11.37666667,1.901666667,0.047833333,36.01666667,468.1666667,3.01,0.074166667,7.166666667,6.366666667,4.416666667,4.7,7.883333333,5.783333333,8.226666667,8.345,8.26,8.006,7.975,8.038333333,11.76166667,12.44,13.24666667,12.184,11.65166667,12.58833333,1.953333333,1.905,1.52,0.906,0.941666667,1.388333333,0.073666667,0.0475,0.046333333,0.0366,0.0435,0.011833333,71.25,43.53333333,52.26666667,89.44,54.58333333,25.3,487.9666667,473.65,463.1166667,419.22,435.0666667,456.7166667,3.675,3.305,3.046666667,2.532,3.418333333,2.931666667,0.064333333,0.1065,0.041166667,1.699,0.025,0.0845,15.65240046
兰山嘴,2023/2/21,8294269.5,8.2,8.245,11.52166667,2.115,0.095166667,95.3,504.5333333,4.086666667,0.040666667,7.95,6.85,4.966666667,5,8.716666667,6.425,8.275,8.23,8.28,8.07,7.983333333,8.01,11.73666667,11.705,13.22333333,12.42,11.48333333,12.405,2.178333333,2.6,1.89,0.92,0.846666667,1.165,0.0575,0.09,0.051333333,0.02,0.040333333,0.01825,39.66666667,49.35,37.33333333,57.3,51.16666667,19.1,503.4,535.5,475.75,415.3,431.7666667,450.725,3.685,4.23,3.073333333,2.22,3.61,2.72,0.098833333,0.126,0.124,0.025,0.036,0.05175,15.93107553
兰山嘴,2023/2/22,8802387.833,7.766666667,8.231666667,11.495,1.868333333,0.097833333,105.4833333,482.55,4.301666667,0.0446,8.5,6.7,5.1,4.5,9.616666667,6.833333333,8.253333333,8.2,8.305,8.053333333,8.026666667,7.975,11.59333333,11.57833333,12.92833333,12.39666667,11.36666667,12.16166667,2.041666667,2.65,1.748333333,0.926666667,0.936666667,1.138333333,0.053333333,0.0835,0.085833333,0.04,0.032666667,0.023166667,42.43333333,44.41666667,111.6833333,52.46666667,33.76666667,13.75,496.4,533.4,478.7166667,419.0666667,432.3333333,440.4,3.491666667,4.061666667,3.906666667,2.216666667,2.125,2.81,0.0915,0.195,0.038666667,0.15,0.026166667,0.059833333,15.9905337
兰山嘴,2023/2/23,8079939.333,7.6,8.241666667,11.38333333,1.756666667,0.071166667,74.73333333,478.05,3.831666667,0.039166667,9.183333333,6.783333333,5.5,2.7,9.725,7.083333333,8.221666667,8.143333333,8.17,8.0325,8,7.971666667,11.37666667,11.63833333,12.23,13.1525,11.195,12.01833333,1.901666667,2.07,1.71,1.545,1.0575,1.24,0.047833333,0.063166667,0.048,0.0565,0.04975,0.027,36.01666667,60.1,65.9,87.075,56.625,20.53333333,468.1666667,470.0833333,453.5,454.175,429.625,438.3666667,3.01,3.255,2.88,3.0475,2.6525,2.811666667,0.074166667,0.1155,0.139,0.18025,0.042,0.040666667,15.90489505
兰山嘴,2023/2/24,7360302.167,7.5,8.19,11.40333333,1.551666667,0.060833333,74.78333333,449.3333333,3.26,0.0885,8.2,7.166666667,7.1,3,10.3,7.92,8.245,8.226666667,8.46,8.068333333,8,8.04,11.52166667,11.76166667,12.75,13.15,11.4125,12.096,2.115,1.953333333,1.27,1.828333333,0.8,1.234,0.095166667,0.073666667,0.032,0.049,0.08,0.0238,95.3,71.25,41.1,60.43333333,101.3925,24.54,504.5333333,487.9666667,436.5,473.3,431.2,439.28,4.086666667,3.675,2.35,2.998333333,4.52,2.906,0.040666667,0.064333333,0.094,0.189833333,0.83,0.0306,15.81161168
兰山嘴,2023/2/25,6942812.8,7.56,8.204,11.55,1.618,0.0578,63.84,450.86,3.236,0.08,7.766666667,7.95,6.366666667,3.64,6,7.8,8.231666667,8.275,8.345,8.138,8.006,8.005,11.495,11.73666667,12.44,13.25,11.63,11.97833333,1.868333333,2.178333333,1.905,1.602,0.822,1.141666667,0.097833333,0.0575,0.0475,0.0462,0.0698,0.047666667,105.4833333,39.66666667,43.53333333,51.06,146.16,51.1,482.55,503.4,473.65,473.2,426.98,436.2833333,4.301666667,3.685,3.305,3.084,3.546,3.168333333,0.0446,0.098833333,0.1065,0.0744,1.618,0.025666667,15.7532177
兰山嘴,2023/2/26,7448602.167,7.666666667,8.206666667,11.625,1.675,0.077166667,77.01666667,455.8833333,3.486666667,0.044833333,7.6,8.5,6.85,4.416666667,4.7,7.883333333,8.241666667,8.253333333,8.23,8.26,8.006,7.975,11.38333333,11.59333333,11.705,13.24666667,12.184,11.65166667,1.756666667,2.041666667,2.6,1.52,0.906,0.941666667,0.071166667,0.053333333,0.09,0.046333333,0.0366,0.0435,74.73333333,42.43333333,49.35,52.26666667,89.44,54.58333333,478.05,496.4,535.5,463.1166667,419.22,435.0666667,3.831666667,3.491666667,4.23,3.046666667,2.532,3.418333333,0.039166667,0.0915,0.126,0.041166667,1.699,0.025,15.82353708
兰山嘴,2023/2/27,7627255,7.58,8.232,11.682,1.698,0.0884,87.98,470.92,3.764,0.035,7.5,9.183333333,6.7,4.966666667,5,8.716666667,8.19,8.221666667,8.2,8.28,8.07,7.983333333,11.40333333,11.37666667,11.57833333,13.22333333,12.42,11.48333333,1.551666667,1.901666667,2.65,1.89,0.92,0.846666667,0.060833333,0.047833333,0.0835,0.051333333,0.02,0.040333333,74.78333333,36.01666667,44.41666667,37.33333333,57.3,51.16666667,449.3333333,468.1666667,533.4,475.75,415.3,431.7666667,3.26,3.01,4.061666667,3.073333333,2.22,3.61,0.0885,0.074166667,0.195,0.124,0.025,0.036,15.84723871
兰山嘴,2023/2/28,8177653.8,8.2,8.234,11.692,1.312,0.0792,90.2,435.08,3.338,0.0396,7.56,8.2,6.783333333,5.1,4.5,9.616666667,8.204,8.245,8.143333333,8.305,8.053333333,8.026666667,11.55,11.52166667,11.63833333,12.92833333,12.39666667,11.36666667,1.618,2.115,2.07,1.748333333,0.926666667,0.936666667,0.0578,0.095166667,0.063166667,0.085833333,0.04,0.032666667,63.84,95.3,60.1,111.6833333,52.46666667,33.76666667,450.86,504.5333333,470.0833333,478.7166667,419.0666667,432.3333333,3.236,4.086666667,3.255,3.906666667,2.216666667,2.125,0.08,0.040666667,0.1155,0.038666667,0.15,0.026166667,15.91691597
兰山嘴,2023/3/1,6978014.2,8.64,8.27,11.582,1.53,0.0594,54.94,450.88,3.11,0.0752,7.666666667,7.766666667,7.166666667,5.5,2.7,9.725,8.206666667,8.231666667,8.226666667,8.17,8.0325,8,11.625,11.495,11.76166667,12.23,13.1525,11.195,1.675,1.868333333,1.953333333,1.71,1.545,1.0575,0.077166667,0.097833333,0.073666667,0.048,0.0565,0.04975,77.01666667,105.4833333,71.25,65.9,87.075,56.625,455.8833333,482.55,487.9666667,453.5,454.175,429.625,3.486666667,4.301666667,3.675,2.88,3.0475,2.6525,0.044833333,0.0446,0.064333333,0.139,0.18025,0.042,15.75827508
兰山嘴,2023/3/2,6811201.167,9.45,8.288333333,11.58833333,1.681666667,0.054,45.41666667,449.0833333,2.963333333,0.076666667,7.58,7.6,7.95,7.1,3,10.3,8.232,8.241666667,8.275,8.46,8.068333333,8,11.682,11.38333333,11.73666667,12.75,13.15,11.4125,1.698,1.756666667,2.178333333,1.27,1.828333333,0.8,0.0884,0.071166667,0.0575,0.032,0.049,0.08,87.98,74.73333333,39.66666667,41.1,60.43333333,101.3925,470.92,478.05,503.4,436.5,473.3,431.2,3.764,3.831666667,3.685,2.35,2.998333333,4.52,0.035,0.039166667,0.098833333,0.094,0.189833333,0.83,15.73407919
兰山嘴,2023/3/3,7548640,9.366666667,8.385,11.75166667,1.36,0.062,61.35,435.55,3.11,0.034,8.2,7.5,8.5,6.366666667,3.64,6,8.234,8.19,8.253333333,8.345,8.138,8.006,11.692,11.40333333,11.59333333,12.44,13.25,11.63,1.312,1.551666667,2.041666667,1.905,1.602,0.822,0.0792,0.060833333,0.053333333,0.0475,0.0462,0.0698,90.2,74.78333333,42.43333333,43.53333333,51.06,146.16,435.08,449.3333333,496.4,473.65,473.2,426.98,3.338,3.26,3.491666667,3.305,3.084,3.546,0.0396,0.0885,0.0915,0.1065,0.0744,1.618,15.83687811
兰山嘴,2023/3/4,8084865.5,9.833333333,8.463333333,11.87666667,1.355,0.055833333,47.55,432.3166667,3.011666667,0.036666667,8.64,7.56,9.183333333,6.85,4.416666667,4.7,8.27,8.204,8.221666667,8.23,8.26,8.006,11.582,11.55,11.37666667,11.705,13.24666667,12.184,1.53,1.618,1.901666667,2.6,1.52,0.906,0.0594,0.0578,0.047833333,0.09,0.046333333,0.0366,54.94,63.84,36.01666667,49.35,52.26666667,89.44,450.88,450.86,468.1666667,535.5,463.1166667,419.22,3.11,3.236,3.01,4.23,3.046666667,2.532,0.0752,0.08,0.074166667,0.126,0.041166667,1.699,15.90550454
兰山嘴,2023/3/5,8027043.667,10.5,8.43,11.675,1.416666667,0.055666667,52.16666667,437.65,3.045,0.041833333,9.45,7.666666667,8.2,6.7,4.966666667,5,8.288333333,8.206666667,8.245,8.2,8.28,8.07,11.58833333,11.625,11.52166667,11.57833333,13.22333333,12.42,1.681666667,1.675,2.115,2.65,1.89,0.92,0.054,0.077166667,0.095166667,0.0835,0.051333333,0.02,45.41666667,77.01666667,95.3,44.41666667,37.33333333,57.3,449.0833333,455.8833333,504.5333333,533.4,475.75,415.3,2.963333333,3.486666667,4.086666667,4.061666667,3.073333333,2.22,0.076666667,0.044833333,0.040666667,0.195,0.124,0.025,15.89832698
兰山嘴,2023/3/6,7151500.333,10.86666667,8.358333333,11.13666667,1.203333333,0.054333333,61.18333333,430.7,2.908333333,0.032333333,9.366666667,7.58,7.766666667,6.783333333,5.1,4.5,8.385,8.232,8.231666667,8.143333333,8.305,8.053333333,11.75166667,11.682,11.495,11.63833333,12.92833333,12.39666667,1.36,1.698,1.868333333,2.07,1.748333333,0.926666667,0.062,0.0884,0.097833333,0.063166667,0.085833333,0.04,61.35,87.98,105.4833333,60.1,111.6833333,52.46666667,435.55,470.92,482.55,470.0833333,478.7166667,419.0666667,3.11,3.764,4.301666667,3.255,3.906666667,2.216666667,0.034,0.035,0.0446,0.1155,0.038666667,0.15,15.78283287
兰山嘴,2023/3/7,6766898.4,11.66,8.36,10.99,1.2,0.0454,47.02,429.8,2.76,0.0304,9.833333333,8.2,7.6,7.166666667,5.5,2.7,8.463333333,8.234,8.241666667,8.226666667,8.17,8.0325,11.87666667,11.692,11.38333333,11.76166667,12.23,13.1525,1.355,1.312,1.756666667,1.953333333,1.71,1.545,0.055833333,0.0792,0.071166667,0.073666667,0.048,0.0565,47.55,90.2,74.73333333,71.25,65.9,87.075,432.3166667,435.08,478.05,487.9666667,453.5,454.175,3.011666667,3.338,3.831666667,3.675,2.88,3.0475,0.036666667,0.0396,0.039166667,0.064333333,0.139,0.18025,15.72755355
兰山嘴,2023/3/8,8440123.833,12.75,8.675,12.05333333,1.186666667,0.042333333,31.86666667,425.9666667,2.91,0.043166667,10.5,8.64,7.5,7.95,7.1,3,8.43,8.27,8.19,8.275,8.46,8.068333333,11.675,11.582,11.40333333,11.73666667,12.75,13.15,1.416666667,1.53,1.551666667,2.178333333,1.27,1.828333333,0.055666667,0.0594,0.060833333,0.0575,0.032,0.049,52.16666667,54.94,74.78333333,39.66666667,41.1,60.43333333,437.65,450.88,449.3333333,503.4,436.5,473.3,3.045,3.11,3.26,3.685,2.35,2.998333333,0.041833333,0.0752,0.0885,0.098833333,0.094,0.189833333,15.94850766
兰山嘴,2023/3/9,9251621.833,13.71666667,8.803333333,13.1,1.575,0.047166667,27.8,461.7166667,3.328333333,0.044666667,10.86666667,9.45,7.56,8.5,6.366666667,3.64,8.358333333,8.288333333,8.204,8.253333333,8.345,8.138,11.13666667,11.58833333,11.55,11.59333333,12.44,13.25,1.203333333,1.681666667,1.618,2.041666667,1.905,1.602,0.054333333,0.054,0.0578,0.053333333,0.0475,0.0462,61.18333333,45.41666667,63.84,42.43333333,43.53333333,51.06,430.7,449.0833333,450.86,496.4,473.65,473.2,2.908333333,2.963333333,3.236,3.491666667,3.305,3.084,0.032333333,0.076666667,0.08,0.0915,0.1065,0.0744,16.04030954
兰山嘴,2023/3/10,9207029.833,14.75,8.976666667,13.62333333,1.653333333,0.044,19.6,459.8333333,3.358333333,0.036833333,11.66,9.366666667,7.666666667,9.183333333,6.85,4.416666667,8.36,8.385,8.206666667,8.221666667,8.23,8.26,10.99,11.75166667,11.625,11.37666667,11.705,13.24666667,1.2,1.36,1.675,1.901666667,2.6,1.52,0.0454,0.062,0.077166667,0.047833333,0.09,0.046333333,47.02,61.35,77.01666667,36.01666667,49.35,52.26666667,429.8,435.55,455.8833333,468.1666667,535.5,463.1166667,2.76,3.11,3.486666667,3.01,4.23,3.046666667,0.0304,0.034,0.044833333,0.074166667,0.126,0.041166667,16.03547797
兰山嘴,2023/3/11,8456889.167,15.21666667,8.976666667,12.545,1.521666667,0.046666667,21.35,447.6333333,3.293333333,0.036666667,12.75,9.833333333,7.58,8.2,6.7,4.966666667,8.675,8.463333333,8.232,8.245,8.2,8.28,12.05333333,11.87666667,11.682,11.52166667,11.57833333,13.22333333,1.186666667,1.355,1.698,2.115,2.65,1.89,0.042333333,0.055833333,0.0884,0.095166667,0.0835,0.051333333,31.86666667,47.55,87.98,95.3,44.41666667,37.33333333,425.9666667,432.3166667,470.92,504.5333333,533.4,475.75,2.91,3.011666667,3.764,4.086666667,4.061666667,3.073333333,0.043166667,0.036666667,0.035,0.040666667,0.195,0.124,15.95049207
兰山嘴,2023/3/12,9758283.667,14.93333333,8.69,10.595,1.496666667,0.084833333,63.98333333,423.6,3.858333333,0.033333333,13.71666667,10.5,8.2,7.766666667,6.783333333,5.1,8.803333333,8.43,8.234,8.231666667,8.143333333,8.305,13.1,11.675,11.692,11.495,11.63833333,12.92833333,1.575,1.416666667,1.312,1.868333333,2.07,1.748333333,0.047166667,0.055666667,0.0792,0.097833333,0.063166667,0.085833333,27.8,52.16666667,90.2,105.4833333,60.1,111.6833333,461.7166667,437.65,435.08,482.55,470.0833333,478.7166667,3.328333333,3.045,3.338,4.301666667,3.255,3.906666667,0.044666667,0.041833333,0.0396,0.0446,0.1155,0.038666667,16.09362719
兰山嘴,2023/3/13,8864058,13.81666667,8.573333333,10,1.501666667,0.079833333,68.05,411.2166667,3.821666667,0.025,14.75,10.86666667,8.64,7.6,7.166666667,5.5,8.976666667,8.358333333,8.27,8.241666667,8.226666667,8.17,13.62333333,11.13666667,11.582,11.38333333,11.76166667,12.23,1.653333333,1.203333333,1.53,1.756666667,1.953333333,1.71,0.044,0.054333333,0.0594,0.071166667,0.073666667,0.048,19.6,61.18333333,54.94,74.73333333,71.25,65.9,459.8333333,430.7,450.88,478.05,487.9666667,453.5,3.358333333,2.908333333,3.11,3.831666667,3.675,2.88,0.036833333,0.032333333,0.0752,0.039166667,0.064333333,0.139,15.99751534
兰山嘴,2023/3/14,9432272.833,13.16666667,8.416666667,9.973333333,1.385,0.092833333,90.06666667,408.9,3.948,0.025,15.21666667,11.66,9.45,7.5,7.95,7.1,8.976666667,8.36,8.288333333,8.19,8.275,8.46,12.545,10.99,11.58833333,11.40333333,11.73666667,12.75,1.521666667,1.2,1.681666667,1.551666667,2.178333333,1.27,0.046666667,0.0454,0.054,0.060833333,0.0575,0.032,21.35,47.02,45.41666667,74.78333333,39.66666667,41.1,447.6333333,429.8,449.0833333,449.3333333,503.4,436.5,3.293333333,2.76,2.963333333,3.26,3.685,2.35,0.036666667,0.0304,0.076666667,0.0885,0.098833333,0.094,16.05964775
兰山嘴,2023/3/15,9221457.333,13.68333333,8.378333333,9.953333333,1.503333333,0.0925,70.2,411.8333333,3.813333333,0.025833333,14.93333333,12.75,9.366666667,7.56,8.5,6.366666667,8.69,8.675,8.385,8.204,8.253333333,8.345,10.595,12.05333333,11.75166667,11.55,11.59333333,12.44,1.496666667,1.186666667,1.36,1.618,2.041666667,1.905,0.084833333,0.042333333,0.062,0.0578,0.053333333,0.0475,63.98333333,31.86666667,61.35,63.84,42.43333333,43.53333333,423.6,425.9666667,435.55,450.86,496.4,473.65,3.858333333,2.91,3.11,3.236,3.491666667,3.305,0.033333333,0.043166667,0.034,0.08,0.0915,0.1065,16.03704375
兰山嘴,2023/3/16,10278811,13.54,8.416,9.926,1.744,0.1296,100.62,413.86,4.856,0.025,13.81666667,13.71666667,9.833333333,7.666666667,9.183333333,6.85,8.573333333,8.803333333,8.463333333,8.206666667,8.221666667,8.23,10,13.1,11.87666667,11.625,11.37666667,11.705,1.501666667,1.575,1.355,1.675,1.901666667,2.6,0.079833333,0.047166667,0.055833333,0.077166667,0.047833333,0.09,68.05,27.8,47.55,77.01666667,36.01666667,49.35,411.2166667,461.7166667,432.3166667,455.8833333,468.1666667,535.5,3.821666667,3.328333333,3.011666667,3.486666667,3.01,4.23,0.025,0.044666667,0.036666667,0.044833333,0.074166667,0.126,16.14559525
兰山嘴,2023/3/17,12004620,12.61666667,8.216666667,9.546666667,2.361666667,0.192833333,129.5333333,457.9,6.326666667,0.086666667,13.16666667,14.75,10.5,7.58,8.2,6.7,8.416666667,8.976666667,8.43,8.232,8.245,8.2,9.973333333,13.62333333,11.675,11.682,11.52166667,11.57833333,1.385,1.653333333,1.416666667,1.698,2.115,2.65,0.092833333,0.044,0.055666667,0.0884,0.095166667,0.0835,90.06666667,19.6,52.16666667,87.98,95.3,44.41666667,408.9,459.8333333,437.65,470.92,504.5333333,533.4,3.948,3.358333333,3.045,3.764,4.086666667,4.061666667,0.025,0.036833333,0.041833333,0.035,0.040666667,0.195,16.30080222
兰山嘴,2023/3/18,10846943.83,11.83333333,8.271666667,9.991666667,2.42,0.133166667,67.05,421.2833333,5.35,0.083666667,13.68333333,15.21666667,10.86666667,8.2,7.766666667,6.783333333,8.378333333,8.976666667,8.358333333,8.234,8.231666667,8.143333333,9.953333333,12.545,11.13666667,11.692,11.495,11.63833333,1.503333333,1.521666667,1.203333333,1.312,1.868333333,2.07,0.0925,0.046666667,0.054333333,0.0792,0.097833333,0.063166667,70.2,21.35,61.18333333,90.2,105.4833333,60.1,411.8333333,447.6333333,430.7,435.08,482.55,470.0833333,3.813333333,3.293333333,2.908333333,3.338,4.301666667,3.255,0.025833333,0.036666667,0.032333333,0.0396,0.0446,0.1155,16.19939402
兰山嘴,2023/3/19,9595650.2,11.94,8.262,10.068,2.498,0.126,69.8,436.7,5.05,0.1146,13.54,14.93333333,11.66,8.64,7.6,7.166666667,8.416,8.69,8.36,8.27,8.241666667,8.226666667,9.926,10.595,10.99,11.582,11.38333333,11.76166667,1.744,1.496666667,1.2,1.53,1.756666667,1.953333333,0.1296,0.084833333,0.0454,0.0594,0.071166667,0.073666667,100.62,63.98333333,47.02,54.94,74.73333333,71.25,413.86,423.6,429.8,450.88,478.05,487.9666667,4.856,3.858333333,2.76,3.11,3.831666667,3.675,0.025,0.033333333,0.0304,0.0752,0.039166667,0.064333333,16.07682055
兰山嘴,2023/3/20,8781204.333,11.55,8.29,10.19833333,1.963333333,0.102333333,78.28333333,405.6833333,4.1,0.0745,12.61666667,13.81666667,12.75,9.45,7.5,7.95,8.216666667,8.573333333,8.675,8.288333333,8.19,8.275,9.546666667,10,12.05333333,11.58833333,11.40333333,11.73666667,2.361666667,1.501666667,1.186666667,1.681666667,1.551666667,2.178333333,0.192833333,0.079833333,0.042333333,0.054,0.060833333,0.0575,129.5333333,68.05,31.86666667,45.41666667,74.78333333,39.66666667,457.9,411.2166667,425.9666667,449.0833333,449.3333333,503.4,6.326666667,3.821666667,2.91,2.963333333,3.26,3.685,0.086666667,0.025,0.043166667,0.076666667,0.0885,0.098833333,15.98812424
兰山嘴,2023/3/21,7483431.833,11.85,8.288333333,10.12,1.688333333,0.070333333,45.96666667,388.8166667,3.16,0.0885,11.83333333,13.16666667,13.71666667,9.366666667,7.56,8.5,8.271666667,8.416666667,8.803333333,8.385,8.204,8.253333333,9.991666667,9.973333333,13.1,11.75166667,11.55,11.59333333,2.42,1.385,1.575,1.36,1.618,2.041666667,0.133166667,0.092833333,0.047166667,0.062,0.0578,0.053333333,67.05,90.06666667,27.8,61.35,63.84,42.43333333,421.2833333,408.9,461.7166667,435.55,450.86,496.4,5.35,3.948,3.328333333,3.11,3.236,3.491666667,0.083666667,0.025,0.044666667,0.034,0.08,0.0915,15.82820218
兰山嘴,2023/3/22,7467608,12.25,8.316666667,10.24166667,1.608333333,0.058333333,36.85,384.1333333,2.963333333,0.077333333,11.94,13.68333333,14.75,9.833333333,7.666666667,9.183333333,8.262,8.378333333,8.976666667,8.463333333,8.206666667,8.221666667,10.068,9.953333333,13.62333333,11.87666667,11.625,11.37666667,2.498,1.503333333,1.653333333,1.355,1.675,1.901666667,0.126,0.0925,0.044,0.055833333,0.077166667,0.047833333,69.8,70.2,19.6,47.55,77.01666667,36.01666667,436.7,411.8333333,459.8333333,432.3166667,455.8833333,468.1666667,5.05,3.813333333,3.358333333,3.011666667,3.486666667,3.01,0.1146,0.025833333,0.036833333,0.036666667,0.044833333,0.074166667,15.82608543
兰山嘴,2023/3/23,7353791.667,12.3,8.255,10.08833333,1.578333333,0.060166667,44.73333333,384.5166667,2.995,0.048833333,11.55,13.54,15.21666667,10.5,7.58,8.2,8.29,8.416,8.976666667,8.43,8.232,8.245,10.19833333,9.926,12.545,11.675,11.682,11.52166667,1.963333333,1.744,1.521666667,1.416666667,1.698,2.115,0.102333333,0.1296,0.046666667,0.055666667,0.0884,0.095166667,78.28333333,100.62,21.35,52.16666667,87.98,95.3,405.6833333,413.86,447.6333333,437.65,470.92,504.5333333,4.1,4.856,3.293333333,3.045,3.764,4.086666667,0.0745,0.025,0.036666667,0.041833333,0.035,0.040666667,15.81072675
兰山嘴,2023/3/24,8115995.5,11.65,8.253333333,10.17333333,1.618333333,0.084333333,73.11666667,380.5833333,3.278333333,0.025,11.85,12.61666667,14.93333333,10.86666667,8.2,7.766666667,8.288333333,8.216666667,8.69,8.358333333,8.234,8.231666667,10.12,9.546666667,10.595,11.13666667,11.692,11.495,1.688333333,2.361666667,1.496666667,1.203333333,1.312,1.868333333,0.070333333,0.192833333,0.084833333,0.054333333,0.0792,0.097833333,45.96666667,129.5333333,63.98333333,61.18333333,90.2,105.4833333,388.8166667,457.9,423.6,430.7,435.08,482.55,3.16,6.326666667,3.858333333,2.908333333,3.338,4.301666667,0.0885,0.086666667,0.033333333,0.032333333,0.0396,0.0446,15.90934755
兰山嘴,2023/3/25,7213879,10.81666667,8.276666667,10.33,1.566666667,0.070166667,59.16666667,376.45,2.948333333,0.025,12.25,11.83333333,13.81666667,11.66,8.64,7.6,8.316666667,8.271666667,8.573333333,8.36,8.27,8.241666667,10.24166667,9.991666667,10,10.99,11.582,11.38333333,1.608333333,2.42,1.501666667,1.2,1.53,1.756666667,0.058333333,0.133166667,0.079833333,0.0454,0.0594,0.071166667,36.85,67.05,68.05,47.02,54.94,74.73333333,384.1333333,421.2833333,411.2166667,429.8,450.88,478.05,2.963333333,5.35,3.821666667,2.76,3.11,3.831666667,0.077333333,0.083666667,0.025,0.0304,0.0752,0.039166667,15.79151751
兰山嘴,2023/3/26,6897690.667,11.3,8.363333333,10.73833333,1.645,0.054166667,37.1,378.2,2.681666667,0.030666667,12.3,11.94,13.16666667,12.75,9.45,7.5,8.255,8.262,8.416666667,8.675,8.288333333,8.19,10.08833333,10.068,9.973333333,12.05333333,11.58833333,11.40333333,1.578333333,2.498,1.385,1.186666667,1.681666667,1.551666667,0.060166667,0.126,0.092833333,0.042333333,0.054,0.060833333,44.73333333,69.8,90.06666667,31.86666667,45.41666667,74.78333333,384.5166667,436.7,408.9,425.9666667,449.0833333,449.3333333,2.995,5.05,3.948,2.91,2.963333333,3.26,0.048833333,0.1146,0.025,0.043166667,0.076666667,0.0885,15.74669737
兰山嘴,2023/3/27,6713669.333,11.93333333,8.39,10.81333333,1.674,0.047333333,33.36666667,378.1166667,2.67,0.029,11.65,11.55,13.68333333,13.71666667,9.366666667,7.56,8.253333333,8.29,8.378333333,8.803333333,8.385,8.204,10.17333333,10.19833333,9.953333333,13.1,11.75166667,11.55,1.618333333,1.963333333,1.503333333,1.575,1.36,1.618,0.084333333,0.102333333,0.0925,0.047166667,0.062,0.0578,73.11666667,78.28333333,70.2,27.8,61.35,63.84,380.5833333,405.6833333,411.8333333,461.7166667,435.55,450.86,3.278333333,4.1,3.813333333,3.328333333,3.11,3.236,0.025,0.0745,0.025833333,0.044666667,0.034,0.08,15.71965635
兰山嘴,2023/3/28,7562422.667,12.61666667,8.435,10.845,1.636666667,0.058666667,47.7,375.9,2.9,0.025,10.81666667,11.85,13.54,14.75,9.833333333,7.666666667,8.276666667,8.288333333,8.416,8.976666667,8.463333333,8.206666667,10.33,10.12,9.926,13.62333333,11.87666667,11.625,1.566666667,1.688333333,1.744,1.653333333,1.355,1.675,0.070166667,0.070333333,0.1296,0.044,0.055833333,0.077166667,59.16666667,45.96666667,100.62,19.6,47.55,77.01666667,376.45,388.8166667,413.86,459.8333333,432.3166667,455.8833333,2.948333333,3.16,4.856,3.358333333,3.011666667,3.486666667,0.025,0.0885,0.025,0.036833333,0.036666667,0.044833333,15.83870229
